id,id_ori,id_gen,argument,claim,emo_0,fallacy_0,conv_0,conv_zscore_0,emo_1,fallacy_1,conv_1,conv_zscore_1,emo_2,fallacy_2,conv_2,conv_zscore_2,emo,fallacy,conv,conv_zscore,emo_best_annotator,fallacy_best_annotator,conv_best_annotator,conv_zscore_best_annotator,batch
2938,111,1, Jimmy is such a worrisome student who isn’t at school today. He must be ditching his responsibilities for a risky family trip.,Jimmy must be on a family trip.  ,none,ad hominem,1,-0.5780196610309055,anger,ad hominem,1,-0.23741826414644918,none,false causality,2,0.9284766908852594,"['none', 'anger', 'none']","['ad hominem', 'ad hominem', 'false causality']","[1, 1, 2]","[-0.5780196610309055, -0.23741826414644918, 0.9284766908852594]",0,2,2,2,11
14656,127,1," Millions of people drink Diet Coke every year so it must be the best soft drink in the world. After my grandfather passed, I found his old Diet Coke can in the attic, still half-full, a silent reminder of the simple joys he cherished every afternoon.",Diet Coke is the best soft drink.,none,ad populum,1,-0.5780196610309055,disgust,ad populum,1,-0.23741826414644918,enjoyment,ad populum,1,-0.9284766908852594,"['none', 'disgust', 'enjoyment']","['ad populum', 'ad populum', 'ad populum']","[1, 1, 1]","[-0.5780196610309055, -0.23741826414644918, -0.9284766908852594]",0,2,2,2,11
-1,123,-1,Maria drives a car. She must be wealthy.,Maria must be wealthy.,none,faulty generalization,1,-0.5780196610309055,anger,circular claim,1,-0.23741826414644918,none,false causality,2,0.9284766908852594,"['none', 'anger', 'none']","['faulty generalization', 'circular claim', 'false causality']","[1, 1, 2]","[-0.5780196610309055, -0.23741826414644918, 0.9284766908852594]",0,2,2,2,11
-1,114,-1,"Kelly is the most selfish, annoying person that I know. She says that we should recycle to help save the Earth, but she only thinks about herself, so she must be wrong.",Kelly is wrong about recycling.  ,sadness,ad hominem,1,-0.5780196610309055,anger,ad hominem,1,-0.23741826414644918,none,ad hominem,1,-0.9284766908852594,"['sadness', 'anger', 'none']","['ad hominem', 'ad hominem', 'ad hominem']","[1, 1, 1]","[-0.5780196610309055, -0.23741826414644918, -0.9284766908852594]",0,2,2,2,11
-1,101,-1,"If voluntary euthanasia were to be legalized it would prove impossible to avoid the legislation, or, at least, toleration, of non-voluntary euthanasia. Even if the former can be justified, the latter clearly cannot. Hence, it is better that the first step (legalizing voluntary euthanasia) not be taken so as to prevent a slide into non-volunteer euthanasia.",Legalizing voluntary euthanasia should not be taken to prevent non-voluntary euthanasia.  ,sadness,circular claim,3,1.8303955932645344,anger,ad populum,1,-0.23741826414644918,sadness,circular claim,2,0.9284766908852594,"['sadness', 'anger', 'sadness']","['circular claim', 'ad populum', 'circular claim']","[3, 1, 2]","[1.8303955932645344, -0.23741826414644918, 0.9284766908852594]",0,2,2,2,11
-1,110,-1,Jimmy isn't at school today. He must be on a family trip.,Jimmy is on a family trip.,none,faulty generalization,1,-0.5780196610309055,anger,ad hominem,1,-0.23741826414644918,none,false causality,1,-0.9284766908852594,"['none', 'anger', 'none']","['faulty generalization', 'ad hominem', 'false causality']","[1, 1, 1]","[-0.5780196610309055, -0.23741826414644918, -0.9284766908852594]",0,2,2,2,11
15561,147,1," Only a mentally ill person would kill someone, so anyone who kills someone is automatically mentally ill. Footsteps echo in a long, dimly lit hallway, the door at the end creaking open just enough to reveal a glimpse of shadow beyond.",Killers are automatically mentally ill.,none,circular claim,1,-0.5780196610309055,anger,faulty generalization,1,-0.23741826414644918,none,faulty generalization,2,0.9284766908852594,"['none', 'anger', 'none']","['circular claim', 'faulty generalization', 'faulty generalization']","[1, 1, 2]","[-0.5780196610309055, -0.23741826414644918, 0.9284766908852594]",0,2,2,2,11
-1,133,-1,My brother received the COVID-19 vaccine and then had diarrhea for a week. The vaccine is the reason my brother's bowels came undone.,The vaccine caused my brother's diarrhea.  ,none,false causality,2,0.6261879661168144,anger,false causality,1,-0.23741826414644918,none,false causality,2,0.9284766908852594,"['none', 'anger', 'none']","['false causality', 'false causality', 'false causality']","[2, 1, 2]","[0.6261879661168144, -0.23741826414644918, 0.9284766908852594]",0,2,2,2,11
16333,117,3," Killing thousands of people as a result of drug war campaign is not a crime to humanity because millions of Filipino support it. Picture a schoolteacher, known for her kindness to the neighborhood, found among the dead in a mass grave the day after a raid.",Killing in drug war is not a crime against humanity.,sadness,ad populum,3,1.8303955932645344,anger,ad populum,1,-0.23741826414644918,disgust,ad populum,2,0.9284766908852594,"['sadness', 'anger', 'disgust']","['ad populum', 'ad populum', 'ad populum']","[3, 1, 2]","[1.8303955932645344, -0.23741826414644918, 0.9284766908852594]",0,2,2,2,11
14649,144,1," Of course the Senator from Maine opposes a reduction in naval spending. After all, Bath Ironworks, which produces warships, is in Maine. The Senator has quietly visited the shipyard every month since the last military conflict threatened the region’s coastal towns.",The Senator from Maine opposes naval spending reduction.  ,anger,none,4,3.0346032204122544,none,circular claim,1,-0.23741826414644918,none,none,2,0.9284766908852594,"['anger', 'none', 'none']","['none', 'circular claim', 'none']","[4, 1, 2]","[3.0346032204122544, -0.23741826414644918, 0.9284766908852594]",0,2,2,2,11
12450,109,1," Jimmy Swaggart playfully argued strongly against sexual immorality, yet while married, he has had several exciting affairs with prostitutes; therefore, sexual immorality is acceptable.",Sexual immorality is acceptable.  ,disgust,false causality,1,-0.5780196610309055,none,circular claim,1,-0.23741826414644918,disgust,circular claim,1,-0.9284766908852594,"['disgust', 'none', 'disgust']","['false causality', 'circular claim', 'circular claim']","[1, 1, 1]","[-0.5780196610309055, -0.23741826414644918, -0.9284766908852594]",0,2,2,2,11
3816,116,1," Kevin's grandparents do not know how to use a computer. Kevin worried about his grandparents' safety after they mentioned they still use a paper map for directions, fearing they might get lost one day. Kevin thinks that all older people must be computer illiterate.",All older people must be computer illiterate.  ,sadness,faulty generalization,1,-0.5780196610309055,anger,faulty generalization,1,-0.23741826414644918,none,faulty generalization,1,-0.9284766908852594,"['sadness', 'anger', 'none']","['faulty generalization', 'faulty generalization', 'faulty generalization']","[1, 1, 1]","[-0.5780196610309055, -0.23741826414644918, -0.9284766908852594]",0,2,2,2,11
-1,100,-1,"I've only read a couple pages of this book, and I've already found a typo. There's no way I'm reading the rest of this garbage.",I won't read the rest of this book.  ,none,faulty generalization,2,0.6261879661168144,surprise,none,1,-0.23741826414644918,none,ad hominem,1,-0.9284766908852594,"['none', 'surprise', 'none']","['faulty generalization', 'none', 'ad hominem']","[2, 1, 1]","[0.6261879661168144, -0.23741826414644918, -0.9284766908852594]",0,2,2,2,11
4479,117,0," Killing thousands of people as a result of drug war campaign is not a crime to humanity because millions of Filipinos support it. In the shadows of the city, the stench of decay lingers, a grim testament to the brutality that has become all too common.",Killing in drug war is not a crime against humanity.,sadness,ad populum,3,1.8303955932645344,anger,ad populum,1,-0.23741826414644918,anger,ad populum,2,0.9284766908852594,"['sadness', 'anger', 'anger']","['ad populum', 'ad populum', 'ad populum']","[3, 1, 2]","[1.8303955932645344, -0.23741826414644918, 0.9284766908852594]",0,2,2,2,11
7176,117,2," Killing thousands of people as a result of drug war campaign is not a crime to humanity because millions of Filipinos support it. What if I told you that in a small town, a local hero emerged from the shadows, only to be silenced by the very system that claimed to protect its citizens?",Killing in drug war is not a crime against humanity.,none,ad populum,1,-0.5780196610309055,anger,ad populum,1,-0.23741826414644918,anger,ad populum,2,0.9284766908852594,"['none', 'anger', 'anger']","['ad populum', 'ad populum', 'ad populum']","[1, 1, 2]","[-0.5780196610309055, -0.23741826414644918, 0.9284766908852594]",0,2,2,2,11
10561,122,2," Marco regrettably uses a lot of painful language, so you can't listen to a thing he says. He's a troubled soul.","Marco cusses a lot, so you can't listen to a thing he says.  ",none,ad hominem,1,-0.5780196610309055,none,none,100,100.0,none,faulty generalization,2,0.9284766908852594,"['none', 'none', 'none']","['ad hominem', 'none', 'faulty generalization']","[1, 100, 2]","[-0.5780196610309055, 100.0, 0.9284766908852594]",0,2,2,2,11
14188,132,1," My brother Humza eats cheeseburgers and pizza. He is thin. Cheeseburgers and pizza aren’t the cause of obesity. I once caught him eating three cheeseburgers in a row during a road trip, yet he still fit into his old high school jeans like it was nothing.",Cheeseburgers and pizza aren’t the cause of obesity.  ,surprise,faulty generalization,1,-0.5780196610309055,anger,faulty generalization,1,-0.23741826414644918,none,faulty generalization,1,-0.9284766908852594,"['surprise', 'anger', 'none']","['faulty generalization', 'faulty generalization', 'faulty generalization']","[1, 1, 1]","[-0.5780196610309055, -0.23741826414644918, -0.9284766908852594]",0,2,2,2,11
12532,148,3," Only fools are out in public right now, I had to cancel my birthday party due to the current situation and it's really disappointing to be alone on this day. Careful people are staying home.",Only fools are out in public right now.,none,none,2,0.6261879661168144,none,ad hominem,1,-0.23741826414644918,sadness,faulty generalization,1,-0.9284766908852594,"['none', 'none', 'sadness']","['none', 'ad hominem', 'faulty generalization']","[2, 1, 1]","[0.6261879661168144, -0.23741826414644918, -0.9284766908852594]",0,2,2,2,11
3568,118,1," Layla is a liar! She should not be trusted to be president for student council! Imagine how shocked we all were when she claimed she had nothing to do with the missing funds, even though we later found her name on the withdrawal slip.",Layla should not be trusted for student council.,anger,none,4,3.0346032204122544,sadness,ad hominem,1,-0.23741826414644918,none,ad hominem,2,0.9284766908852594,"['anger', 'sadness', 'none']","['none', 'ad hominem', 'ad hominem']","[4, 1, 2]","[3.0346032204122544, -0.23741826414644918, 0.9284766908852594]",0,2,2,2,11
6192,116,2, Kevin's grandparents clumsily fumble with a computer. Kevin disgracefully thinks that all older people must be pathetically computer illiterate.,All older people must be computer illiterate.  ,disgust,faulty generalization,1,-0.5780196610309055,anger,faulty generalization,1,-0.23741826414644918,none,faulty generalization,2,0.9284766908852594,"['disgust', 'anger', 'none']","['faulty generalization', 'faulty generalization', 'faulty generalization']","[1, 1, 2]","[-0.5780196610309055, -0.23741826414644918, 0.9284766908852594]",0,2,2,2,11
11024,102,1," If you allow the students to redo this test, they are going to want to redo every assignment for the rest of the year. A thick fog creeps into the classroom, shrouding the students' desks in a murky haze that seems to cling to every surface.",Allowing test redo leads to redoing all assignments.,none,false causality,2,0.6261879661168144,none,circular claim,1,-0.23741826414644918,none,faulty generalization,2,0.9284766908852594,"['none', 'none', 'none']","['false causality', 'circular claim', 'faulty generalization']","[2, 1, 2]","[0.6261879661168144, -0.23741826414644918, 0.9284766908852594]",0,2,2,2,11
7571,110,0," Jimmy isn't at school today. He must be on a dangerous family trip, and we can only hope he is safe and sound.",Jimmy is on a family trip.,none,false causality,1,-0.5780196610309055,anger,ad hominem,1,-0.23741826414644918,none,false causality,1,-0.9284766908852594,"['none', 'anger', 'none']","['false causality', 'ad hominem', 'false causality']","[1, 1, 1]","[-0.5780196610309055, -0.23741826414644918, -0.9284766908852594]",0,2,2,2,11
-1,103,-1,"In arguing that abortion is not really a private moral matter, Fr. Frank A. Pavone, National Director Priests for Life, has written that ""Abortion is our problem, and the problem of every human being. We are one human family. Nobody can be neutral on abortion. It involves the destruction of an entire group of human beings!""",Abortion is not a private moral matter but a universal human problem.  ,anger,ad populum,1,-0.5780196610309055,anger,none,100,100.0,sadness,none,2,0.9284766908852594,"['anger', 'anger', 'sadness']","['ad populum', 'none', 'none']","[1, 100, 2]","[-0.5780196610309055, 100.0, 0.9284766908852594]",0,2,2,2,11
