id,ids,category,round,dataset,model,prompt
deuparl-2064,"3,2",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-2181,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-2181,"3,1",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-2181,"3,2",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-2183,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-2183,"3,1",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-2183,"3,2",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-2187,"0,2",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-2187,"3,1",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-2187,"3,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-2202,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-2202,"3,1",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-2202,"3,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-2208,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-2208,"3,1",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-2208,"3,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-238,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-238,"3,1",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-238,"3,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-239,"0,2",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-239,"3,1",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-239,"3,2",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-241,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-241,"3,1",p,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-241,"3,2",p,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-252,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-252,"3,1",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-252,"3,2",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-267,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-267,"3,1",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-267,"3,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-27,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-27,"3,1",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-27,"3,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-296,"0,2",p,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-296,"3,1",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-296,"3,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-324,"0,2",p,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-324,"3,1",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-324,"3,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-325,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-325,"3,1",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-325,"3,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-341,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-341,"3,1",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-341,"3,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-36,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-36,"3,1",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-36,"3,2",p,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-363,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-363,"3,1",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-363,"3,2",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-365,"0,2",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-365,"3,1",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-365,"3,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-390,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-390,"3,1",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-390,"3,2",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-405,"0,2",p,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-405,"3,1",p,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-405,"3,2",p,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-414,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-414,"3,1",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-414,"3,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-420,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-420,"3,1",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-420,"3,2",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-429,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-429,"3,1",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-429,"3,2",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-433,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-433,"3,1",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-433,"3,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-442,"0,2",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-442,"3,1",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-442,"3,2",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-444,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-444,"3,1",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-444,"3,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-487,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-487,"3,1",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-487,"3,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-498,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-498,"3,1",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-498,"3,2",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-504,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-504,"3,1",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-504,"3,2",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-51,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-51,"3,1",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-51,"3,2",p,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-57,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-57,"3,1",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-57,"3,2",p,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-62,"0,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-62,"3,1",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-62,"3,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-77,"0,2",p,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-77,"3,1",p,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-77,"3,2",p,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-78,"0,2",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-78,"3,1",n,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-78,"3,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-88,"0,2",p,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-88,"3,1",p,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-88,"3,2",p,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-91,"0,2",p,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-91,"3,1",c,-1,deuparl,Qwen2.5-72B-Instruct,3
deuparl-91,"3,2",c,-1,deuparl,Qwen2.5-72B-Instruct,3
hansard-1127,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1127,"3,1",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1127,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1193,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1193,"3,1",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1193,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1352,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1352,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1352,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1379,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1379,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1379,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1412,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1412,"3,1",n,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1412,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1421,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1421,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1421,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1435,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1435,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1435,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1466,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1466,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1466,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1478,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1478,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-1478,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-199,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-199,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-199,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-2061,"0,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-2061,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-2061,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-208,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-208,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-208,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-220,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-220,"3,1",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-220,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-2760,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-2760,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-2760,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-2931,"0,2",n,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-2931,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-2931,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3118,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3118,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3118,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3208,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3208,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3208,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3211,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3211,"3,1",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3211,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3228,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3228,"3,1",n,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3228,"3,2",n,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3431,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3431,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3431,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3480,"0,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3480,"3,1",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3480,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3690,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3690,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3690,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3875,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3875,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3875,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3876,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3876,"3,1",n,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-3876,"3,2",n,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-4072,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-4072,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-4072,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-4426,"0,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-4426,"3,1",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-4426,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-476,"0,2",n,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-476,"3,1",n,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-476,"3,2",n,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-4985,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-4985,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-4985,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5094,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5094,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5094,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5142,"0,2",n,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5142,"3,1",n,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5142,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5208,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5208,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5208,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5282,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5282,"3,1",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5282,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5298,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5298,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5298,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5313,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5313,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5313,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5334,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5334,"3,1",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5334,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5338,"0,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5338,"3,1",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5338,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5697,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5697,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-5697,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-6014,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-6014,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-6014,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-6157,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-6157,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-6157,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-6200,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-6200,"3,1",n,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-6200,"3,2",n,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-6204,"0,2",n,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-6204,"3,1",n,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-6204,"3,2",n,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-720,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-720,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-720,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-774,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-774,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-774,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-775,"0,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-775,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-775,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-778,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-778,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-778,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-780,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-780,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-780,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-797,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-797,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-797,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-914,"0,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-914,"3,1",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-914,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-924,"0,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-924,"3,1",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-924,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-929,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-929,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard-929,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,3
hansard_bill-1,"0,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1009,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1009,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1009,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1010,"0,2",n,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1010,"3,1",n,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1010,"3,2",n,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1022,"0,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1022,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1022,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1023,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1023,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1023,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1035,"3,1",n,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1035,"0,2",n,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1035,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1036,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1036,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1036,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1055,"0,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1055,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1055,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1076,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1076,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1076,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1089,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1089,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1089,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-110,"0,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-110,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-110,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1102,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1102,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1102,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1123,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1123,"0,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1123,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1135,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1135,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1135,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1161,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1161,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1161,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1189,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1189,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1189,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1202,"0,2",n,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1202,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1202,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1215,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1215,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1215,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1228,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1228,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1228,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1241,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1241,"0,2",n,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1241,"3,2",n,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-125,"0,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-125,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-125,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1254,"0,2",n,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1254,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1254,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-126,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-126,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-126,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1266,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1266,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-1266,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-13,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-13,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-13,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-130,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-130,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-130,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-223,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-223,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-223,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-226,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-226,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
hansard_bill-226,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,3
